"imageWrapperWrapper src","price","nameTextWithEllipsis","subText"
"https://chaldn.com/_mpimage/nestle-maggi-healthy-soup-vegetables-sachet-25-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D133891&q=best&v=1&m=400&webp=1","50","Nestle Maggi Healthy Soup Vegetables Sachet","25 gm"
"https://chaldn.com/_mpimage/nestle-maggi-healthy-soup-corn-with-chicken-25-gm-4-pcs?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D133888&q=best&v=1&m=400&webp=1","220","Nestle Maggi Healthy Soup Corn With Chicken 25 gm","4 pcs"
"https://chaldn.com/_mpimage/knorr-soup-hot-and-sour-chicken-31-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D128270&q=best&v=1&m=400&webp=1","55","Knorr Soup Hot and Sour Chicken","31 gm"
"https://chaldn.com/_mpimage/knorr-soup-thai-28-gm-5-pcs?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D77513&q=best&v=1&m=400&webp=1","250","Knorr Soup Thai 28 gm","5 pcs"
"https://chaldn.com/_mpimage/knorr-soup-thai-28-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D128272&q=best&v=1&m=400&webp=1","55","Knorr Soup Thai","28 gm"
"https://chaldn.com/_mpimage/nestle-maggi-healthy-soup-corn-with-chicken-25-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D135319&q=best&v=1&m=400&webp=1","55","Nestle Maggi Healthy Soup Corn With Chicken","25 gm"
"https://chaldn.com/_mpimage/nestle-maggi-healthy-soup-vegetables-sachet-25-gm-4-pcs?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D133889&q=best&v=1&m=400&webp=1","200","Nestle Maggi Healthy Soup Vegetables Sachet 25 gm","4 pcs"
"https://chaldn.com/_mpimage/nestle-maggi-healthy-soup-thai-sachet-35-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D133890&q=best&v=1&m=400&webp=1","55","Nestle Maggi Healthy Soup Thai Sachet","35 gm"
"https://chaldn.com/_mpimage/knorr-soup-chicken-corn-24-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D128269&q=best&v=1&m=400&webp=1","55","Knorr Soup Chicken Corn","24 gm"
"https://chaldn.com/_mpimage/nestle-maggi-healthy-soup-thai-sachet-35-gm-4-pcs?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D133887&q=best&v=1&m=400&webp=1","220","Nestle Maggi Healthy Soup Thai Sachet 35 gm","4 pcs"
"https://chaldn.com/_mpimage/knorr-soup-chicken-corn-24-gm-5-pcs?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D110440&q=best&v=1&m=400&webp=1","275","Knorr Soup Chicken Corn 24 gm","5 pcs"